root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,epic.insight.test_attributes.test_result,epic.insight.test_attributes.uut_start,epic.insight.test_attributes.uut_stop,epic.insight.test_station_attributes.software_name,epic.insight.test_station_attributes.software_version,epic.insight.test_station_attributes.station_id,epic.insight.uut_attributes.ano_tank_id,epic.insight.uut_attributes.cp_tank_id,epic.insight.uut_attributes.dye_tank_id,epic.insight.uut_attributes.fly_bar_id,epic.insight.uut_attributes.rack_id,epic.insight.uut_attributes.seal_tank_id
wip_id,F9F237505XZ1Y82AS,2022-09-06 08:03:24,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23750AJC1Y82AD,2022-09-06 08:03:24,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23332LD3AD1255,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375071X1Y82AE,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23750ECP1Y82AG,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508X31Y82AK,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508W91Y82AG,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375038Y1Y82AW,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503BN1Y82AX,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237509391Y82AU,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23335007AB125K,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508QK1Y82AQ,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503781Y82AP,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23326NAJAB125N,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375091M1Y82AN,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503AA1Y82AC,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508DT1Y82AF,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237509UU1Y82A2,2022-09-06 08:03:25,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23263LS8AD125S,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504J81Y82AP,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503A01Y82AN,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503UX1Y82A5,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375037T1Y82A4,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237505151Y82A8,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375036D1Y82AM,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237506RJ1Y82AQ,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508DN1Y82AL,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503AG1Y82A6,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375038N1Y82A6,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375074K1Y82AH,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508EQ1Y82AF,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503D01Y82AD,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501QC1Y82A4,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237507801Y82AQ,2022-09-06 08:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501VQ1Y82AB,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23324ZLCAA125U,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501ZB1Y82AC,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501W01Y82AY,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508581Y82AQ,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508691Y82AL,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375076D1Y82AH,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237507611Y82AV,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23323ZG7AB125D,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504S51Y82A2,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508LR1Y82AW,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504H41Y82AW,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503QT1Y82AM,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237506FG1Y82AN,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237506GY1Y82A3,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503Q31Y82AB,2022-09-06 08:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504FZ1Y82A7,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504WD1Y82AG,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375091N1Y82AM,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504031Y82AE,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F23740F3D1Y82AK,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB23325NX7AD1255,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504VX1Y82A1,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502FD1Y82AV,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503VX1Y82A2,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504HL1Y82AE,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503UN1Y82AE,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504NM1Y82AY,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375052M1Y82AP,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504NT1Y82AS,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503Y81Y82AG,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504C71Y82A8,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237500961Y82AN,2022-09-06 08:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2376049Y1Y82AR,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504R21Y82A8,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503MG1Y82A7,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502AF1Y82A8,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237505ZF1Y82A4,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237500BL1Y82A2,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237507E61Y82A0,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502AC1Y82AB,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503Y21Y82AN,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503R51Y82A6,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237507C51Y82A7,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237500BT1Y82AV,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503UR1Y82AB,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503SN1Y82AL,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504SF1Y82AS,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503Y01Y82AQ,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375085R1Y82A7,2022-09-06 08:03:29,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508E71Y82AY,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237504W91Y82AL,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237505K71Y82AL,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375076V1Y82A1,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375091Q1Y82AK,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375077E1Y82AD,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
extrusion_id,EWB2323021PAD125E,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508G21Y82AX,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237501N01Y82AN,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F2375040W1Y82AM,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237503C31Y82AD,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237502411Y82A6,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
wip_id,F9F237508Q11Y82A8,2022-09-06 08:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 08:01:51,2022-09-06 08:01:51,MGTRACE,V1.0.10,LFDG_MEGA3-OQC1_01_epic,0,-999,-999,FB220904003,-999,-999
