root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,cnc3-qc.Bridge over machining@Split inner side wall,cnc3-qc.Cutter mark@3D profile,cnc3-qc.Cutter mark@Inner surface,cnc3-qc.Cutter mark@MIC hole,cnc3-qc.Dent@3D profile,cnc3-qc.Dent@BC RT surface,cnc3-qc.Dent@Epoxy,cnc3-qc.No thread@M0.8 Screw hole,cnc3-qc.No thread@M1.0 Screw hole,cnc3-qc.Over machining@Volcano chamfer,cnc3-qc.Over polish@Volcano chamfer,cnc3-qc.Scratch@Split outer,cnc3-qc.Shift@MIC Hole,cnc3-qc.Sub-flush@Split outer,cnc3-qc.insight.test_attributes.test_result,cnc3-qc.insight.test_attributes.uut_start,cnc3-qc.insight.test_attributes.uut_stop,cnc3-qc.insight.test_station_attributes.software_name,cnc3-qc.insight.test_station_attributes.software_version,cnc3-qc.insight.test_station_attributes.station_id,cnc3-qc.insight.uut_attributes.build,cnc3-qc.insight.uut_attributes.op_name,cnc3-qc.insight.uut_attributes.shift,cnc3-qc.insight.uut_attributes.station_name,cnc3-qc.insight.uut_attributes.station_unique,cnc3-qc.insight.uut_attributes.station_vendor
wip_id,F9F232606DY1Y82AS,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235700DF1Y82A5,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235209D91Y82A7,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F234609XM1Y82A8,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23520FZF1Y82A3,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23330AFR1Y82AP,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235508EM1Y82AQ,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23470FFS1Y82AA,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23520A7N1Y82AB,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23550DBQ1Y82AR,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F233306MM1Y82AD,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23550GL91Y82AA,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236409NF1Y82A3,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23570BTP1Y82AC,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236306ZP1Y82A0,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620APZ1Y82AH,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2357075E1Y82AP,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2361036G1Y82AR,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23540DPP1Y82AR,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23630E8D1Y82A9,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236101Y11Y82AY,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CEK1Y82AN,2022-09-06 19:23:00,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:22:59,2022-09-06 19:22:59,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23560DE71Y82AY,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23550EDJ1Y82AQ,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236302XK1Y82AE,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235708P21Y82AE,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2357067Z1Y82AZ,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236207081Y82AC,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620C611Y82AW,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236202BV1Y82AX,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236309WV1Y82A0,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236406ZT1Y82AV,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2357068S1Y82A3,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235308921Y82AS,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236204EE1Y82A1,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23440E8C1Y82AF,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2364012Z1Y82AK,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236307K81Y82AN,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23560BD51Y82A5,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235601H41Y82A4,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23560C5L1Y82AD,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23550JHX1Y82AV,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235704NJ1Y82A5,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2353084U1Y82AF,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235507J01Y82A0,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23550GGN1Y82A9,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23630AFK1Y82AL,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235505ZW1Y82AV,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620D341Y82A1,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23630APQ1Y82AR,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2363070U1Y82AR,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236207A51Y82AK,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236207YF1Y82AB,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235309WC1Y82AL,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23560A8M1Y82A5,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235708F31Y82A3,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2364002B1Y82A8,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23630ANP1Y82AV,2022-09-06 19:32:57,passed,,Ramp,Herchang,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2354015C1Y82A0,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236308UX1Y82A5,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2356098P1Y82A4,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235604CM1Y82AZ,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236205EG1Y82AY,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2356072X1Y82AG,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620CV31Y82AT,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235409BX1Y82AP,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235401ZF1Y82AF,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23550FTN1Y82AB,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23550DFC1Y82AR,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23330CS11Y82AC,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2363025P1Y82AL,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236309671Y82AS,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23450J0N1Y82AQ,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620A5Q1Y82AC,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23550HYD1Y82A3,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23570D751Y82AL,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2353060L1Y82A3,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23620AHB1Y82AP,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F236204NM1Y82A4,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235604US1Y82AE,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F231505J31Y82AB,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,KRS,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F2356070Y1Y82AM,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235607JR1Y82A8,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F235507YR1Y82A1,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
wip_id,F9F23630AC61Y82A8,2022-09-06 19:32:57,passed,,Ramp,Everwin,TI,N199,Baoti,,,,,,,,,,,,,,,pass,2022-09-06 19:32:57,2022-09-06 19:32:57,MGTRACE,V1.0.10,LFDG_MEGA3-1F-OQC1_01_CNC3,Ramp,operator,D,,1,LF
