root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,oleo.insight.test_attributes.test_result,oleo.insight.test_attributes.uut_start,oleo.insight.test_attributes.uut_stop,oleo.insight.test_station_attributes.software_name,oleo.insight.test_station_attributes.software_version,oleo.insight.test_station_attributes.station_id,oleo.insight.uut_attributes.lb_batch_id,oleo.insight.uut_attributes.oleo_machine
wip_id,F9F23530HAN1Y82AU,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F234508A91Y82AH,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F227700NY1Y82AQ,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23560ANT1Y82AR,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F230104AU1Y82AJ,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236205BH1Y82A6,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235502H01Y82A8,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235201YL1Y82AF,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2351004X1Y82AN,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F234601SY1Y82AL,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235306Y11Y82AU,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23560B2M1Y82AN,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235509Z41Y82AH,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235308F21Y82A8,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23570BL81Y82AE,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23520BN21Y82AK,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23560CLX1Y82AR,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235605FV1Y82AF,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236205B91Y82AE,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235201H81Y82A4,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23550H8R1Y82AV,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F234608WS1Y82A7,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236205501Y82A7,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235407581Y82AY,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235600HD1Y82AW,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235608DT1Y82AL,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236204931Y82AT,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235609151Y82A9,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2352042S1Y82AU,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235101LU1Y82AA,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235404U81Y82A0,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23530E8Q1Y82A1,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235502EA1Y82A7,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23530HDP1Y82AJ,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235202LJ1Y82AJ,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23550DLX1Y82AR,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23550AL11Y82AQ,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23620AA71Y82AE,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2356097D1Y82AH,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23530GZ41Y82AC,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235609PH1Y82AZ,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F233707ET1Y82AP,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235400JC1Y82AW,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236204PR1Y82AX,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23550GAC1Y82A3,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236402KP1Y82AB,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236100YH1Y82AH,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235709EN1Y82AL,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23420JZ61Y82AC,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23460BAQ1Y82AY,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236301D31Y82AH,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236208UX1Y82A6,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235704EJ1Y82AV,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235703Z21Y82AP,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235705GE1Y82AS,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23560FE61Y82AX,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23570BDB1Y82AY,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23540EH11Y82AW,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2356019K1Y82AD,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2362038M1Y82AD,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235305CJ1Y82A4,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236101P31Y82AP,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235605RU1Y82AL,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236100WL1Y82AL,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235701FL1Y82AT,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2362084Z1Y82A8,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2363057L1Y82AE,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235307S71Y82A5,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235504MG1Y82AC,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23470BD01Y82AC,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23620AWE1Y82AF,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23520HCT1Y82AJ,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236304H91Y82AW,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235702NQ1Y82A1,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236305AY1Y82AT,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235300C51Y82AN,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235700QA1Y82AB,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F231103T01Y82AT,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F234607TB1Y82AY,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235301HL1Y82AR,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23570CBU1Y82AL,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23530H5N1Y82A9,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235308VB1Y82AR,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2362020V1Y82AW,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F234505HB1Y82AX,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23460AWH1Y82AE,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235705981Y82AK,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235402FM1Y82AU,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235608Z01Y82AM,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235505T51Y82A4,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235705N51Y82AH,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23530GTC1Y82AN,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235503Q01Y82AL,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236200X81Y82AU,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23560CKB1Y82AE,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2362025Z1Y82AB,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235503VU1Y82AB,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235506MW1Y82AW,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2363023U1Y82AM,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2362048R1Y82A8,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23570ATU1Y82A8,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2353083Z1Y82AD,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23570BMX1Y82AN,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235600ZP1Y82A6,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23530DA01Y82AL,2022-09-06 16:50:54,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 16:50:54,2022-09-06 16:50:54,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
