root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,epoxy.items.cavity,epoxy.items.ct,epoxy.items.degas_machine_id,epoxy.items.epoxy_batch1,epoxy.items.epoxy_batch2,epoxy.items.epoxy_batch3,epoxy.items.epoxy_batch4,epoxy.items.epoxy_pressure1,epoxy.items.epoxy_pressure2,epoxy.items.station_id
wip_id,F9F23730F0D1Y82AV,2022-09-06 11:00:41,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.29,5,383193,,,,14.19,14.21,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F7H1Y82A4,2022-09-06 11:00:46,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.42,2,393827,,,,17.00,17.03,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F237400121Y82AH,2022-09-06 11:00:53,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.22,5,383193,,,,12.97,12.88,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F1U1Y82AB,2022-09-06 11:00:53,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.15,3,389725,,,,19.24,19.24,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FD71Y82AW,2022-09-06 11:00:59,passed,,Ramp,Everwin,TI,N199,KRS,A2,32.62,2,393827,,,,20.09,20.02,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F2U1Y82A8,2022-09-06 11:01:01,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.68,5,383193,,,,18.86,18.97,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F9X1Y82AJ,2022-09-06 11:01:06,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.97,3,389725,,,,14.16,14.09,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F6L1Y82A4,2022-09-06 11:01:07,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.30,2,393827,,,,15.81,16.37,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FB61Y82A3,2022-09-06 11:01:09,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.41,5,383193,,,,12.11,12.01,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F2D1Y82AP,2022-09-06 11:01:15,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.51,3,389725,,,,16.16,16.42,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FB91Y82A0,2022-09-06 11:01:21,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.37,2,393827,,,,18.27,18.45,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F3H1Y82AG,2022-09-06 11:01:23,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.26,5,383193,,,,14.18,14.21,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F761Y82AF,2022-09-06 11:01:24,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.98,3,389725,,,,13.06,12.89,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F971Y82A8,2022-09-06 11:01:27,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.30,2,393827,,,,16.99,17.01,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FCM1Y82AK,2022-09-06 11:01:36,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.24,5,383193,,,,12.94,12.84,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F331Y82AW,2022-09-06 11:01:36,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.07,3,389725,,,,19.16,19.17,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FAZ1Y82AD,2022-09-06 11:01:40,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.64,2,393827,,,,20.12,20.05,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F237403M91Y82AF,2022-09-06 11:01:41,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.64,5,383193,,,,18.92,18.21,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FG11Y82AT,2022-09-06 11:01:46,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.73,8,383193,,,,13.02,13.19,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F5Z1Y82AU,2022-09-06 11:01:47,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.80,3,389725,,,,14.16,14.11,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FA51Y82A7,2022-09-06 11:01:48,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.26,2,393827,,,,15.82,16.38,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FAL1Y82AS,2022-09-06 11:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.42,5,383193,,,,12.13,12.02,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FHC1Y82AD,2022-09-06 11:01:56,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.13,8,383193,,,,20.88,20.89,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F1F1Y82AQ,2022-09-06 11:01:56,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.43,3,389725,,,,16.16,16.42,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FA61Y82A6,2022-09-06 11:02:03,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.33,2,393827,,,,18.27,18.43,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730EZ61Y82A6,2022-09-06 11:02:04,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.29,5,383193,,,,14.17,14.21,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F8R1Y82AT,2022-09-06 11:02:06,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.98,3,389725,,,,12.96,12.79,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F6S1Y82AY,2022-09-06 11:02:07,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.35,2,393827,,,,16.98,17.02,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730F0G1Y82AS,2022-09-06 11:02:18,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.15,3,389725,,,,19.19,19.21,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FD21Y82A1,2022-09-06 11:02:18,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.22,5,383193,,,,12.94,12.85,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FCQ1Y82AG,2022-09-06 11:02:21,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.64,2,393827,,,,20.08,20.00,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F131Y82A2,2022-09-06 11:02:22,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.68,5,383193,,,,18.86,18.96,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FHQ1Y82A1,2022-09-06 11:02:27,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.72,8,383193,,,,14.43,14.58,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F5V1Y82AY,2022-09-06 11:02:28,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.68,3,389725,,,,14.07,14.01,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FAC1Y82A0,2022-09-06 11:02:29,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.25,2,393827,,,,15.25,16.36,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F2374001A1Y82A9,2022-09-06 11:02:34,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.41,5,383193,,,,12.10,11.99,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F2Q1Y82AC,2022-09-06 11:02:38,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.52,3,389725,,,,16.13,16.41,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FHK1Y82A6,2022-09-06 11:02:41,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.84,8,383193,,,,18.61,18.48,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730EPT1Y82AF,2022-09-06 11:02:44,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.37,2,393827,,,,18.52,18.68,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F1S1Y82AD,2022-09-06 11:02:45,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.29,5,383193,,,,14.12,14.14,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F701Y82AM,2022-09-06 11:02:48,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.34,2,393827,,,,16.97,17.01,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730F6P1Y82A1,2022-09-06 11:02:48,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.99,3,389725,,,,12.89,12.73,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F2R1Y82AB,2022-09-06 11:03:00,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.07,3,389725,,,,19.21,19.22,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FB71Y82A2,2022-09-06 11:03:01,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.24,5,383193,,,,12.91,12.82,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FEV1Y82A5,2022-09-06 11:03:02,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.65,2,393827,,,,20.03,19.97,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F4D1Y82AH,2022-09-06 11:03:02,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.65,5,383193,,,,18.79,18.89,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FJ51Y82AH,2022-09-06 11:03:08,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.95,8,383193,,,,13.91,14.08,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F8Q1Y82AU,2022-09-06 11:03:09,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.25,2,393827,,,,15.82,16.38,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730F5D1Y82AE,2022-09-06 11:03:09,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.66,3,389725,,,,14.04,13.99,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FCF1Y82AR,2022-09-06 11:03:17,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.42,5,383193,,,,12.02,11.92,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F1X1Y82A8,2022-09-06 11:03:20,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.48,3,389725,,,,16.10,16.35,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FFG1Y82AF,2022-09-06 11:03:22,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.86,8,383193,,,,18.06,17.87,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730FFM1Y82AA,2022-09-06 11:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.38,2,393827,,,,18.36,18.51,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F4G1Y82AE,2022-09-06 11:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.27,5,383193,,,,14.13,14.15,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F851Y82AD,2022-09-06 11:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.35,2,393827,,,,16.96,17.00,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730F9U1Y82AM,2022-09-06 11:03:30,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.96,3,389725,,,,12.89,12.73,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F011Y82A7,2022-09-06 11:03:43,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.11,3,389725,,,,19.15,19.16,LFDG_MEG3_OQC1_04_EPOXY
extrusion_id,EWB23052RR6AA1255,2022-09-06 11:03:43,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.58,2,393827,,,,20.04,19.97,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730EYX1Y82AJ,2022-09-06 11:03:43,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.69,5,383193,,,,18.76,18.87,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FDP1Y82AE,2022-09-06 11:03:43,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.20,5,383193,,,,12.89,12.81,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FFP1Y82A8,2022-09-06 11:03:49,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.84,8,383193,,,,13.75,13.93,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F6B1Y82AD,2022-09-06 11:03:50,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.20,2,393827,,,,15.80,16.36,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730F961Y82A9,2022-09-06 11:03:51,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.68,3,389725,,,,14.11,14.08,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F237400181Y82AB,2022-09-06 11:03:59,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.41,5,383193,,,,12.05,11.95,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730EZJ1Y82AU,2022-09-06 11:04:02,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.48,3,389725,,,,16.15,16.41,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FHU1Y82AX,2022-09-06 11:04:03,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.82,8,383193,,,,17.76,17.58,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F0U1Y82AE,2022-09-06 11:04:07,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.26,5,383193,,,,14.11,14.13,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F237403M01Y82AQ,2022-09-06 11:04:08,passed,,Ramp,Everwin,TI,N199,KRS,A1,33.34,2,393827,,,,18.19,18.35,LFDG_MEG3_OQC1_02_EPOXY
extrusion_id,EWB232629YZAB125Z,2022-09-06 11:04:09,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.34,2,393827,,,,16.96,17.00,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730F5S1Y82A1,2022-09-06 11:04:11,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.89,3,389725,,,,12.92,12.75,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F2P1Y82AD,2022-09-06 11:04:23,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.69,5,383193,,,,18.71,18.82,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FG51Y82AP,2022-09-06 11:04:24,passed,,Ramp,Everwin,TI,N199,KRS,A2,32.58,2,393827,,,,20.02,19.97,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F3P1Y82AA,2022-09-06 11:04:25,passed,,Ramp,Everwin,TI,N199,KRS,A1,33.10,3,389725,,,,19.01,19.01,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F2374000R1Y82AX,2022-09-06 11:04:25,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.19,5,383193,,,,12.94,12.85,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FHX1Y82AU,2022-09-06 11:04:30,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.82,8,383193,,,,13.65,13.81,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F6Z1Y82AR,2022-09-06 11:04:30,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.25,2,393827,,,,15.78,16.34,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FAJ1Y82AU,2022-09-06 11:04:31,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.65,3,389725,,,,14.09,14.01,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FBC1Y82AX,2022-09-06 11:04:42,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.44,5,383193,,,,12.04,11.94,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F2G1Y82AL,2022-09-06 11:04:44,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.49,3,389725,,,,16.02,16.28,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FG41Y82AQ,2022-09-06 11:04:44,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.87,8,383193,,,,17.66,17.46,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730EZB1Y82A1,2022-09-06 11:04:48,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.30,5,383193,,,,14.08,14.10,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FEF1Y82AK,2022-09-06 11:04:49,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.33,2,393827,,,,18.52,18.68,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F9Q1Y82AR,2022-09-06 11:04:49,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.35,2,393827,,,,16.98,17.01,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FAA1Y82A2,2022-09-06 11:04:52,passed,,Ramp,Everwin,TI,N199,KRS,A2,32.95,3,389725,,,,12.92,12.75,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730EZM1Y82AR,2022-09-06 11:05:04,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.65,5,383193,,,,18.73,18.83,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FF81Y82AP,2022-09-06 11:05:05,passed,,Ramp,Everwin,TI,N199,KRS,A2,32.62,2,393827,,,,19.99,19.93,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F0R1Y82AH,2022-09-06 11:05:08,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.11,3,389725,,,,19.13,19.13,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F237400061Y82AG,2022-09-06 11:05:08,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.20,5,383193,,,,12.91,12.81,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F237406SX1Y82A9,2022-09-06 11:05:11,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.26,2,393827,,,,15.78,16.34,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FEY1Y82A2,2022-09-06 11:05:11,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.80,8,383193,,,,13.53,13.70,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730FB01Y82A9,2022-09-06 11:05:12,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.70,3,389725,,,,14.07,14.02,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F2374000Z1Y82AP,2022-09-06 11:05:24,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.40,5,383193,,,,12.09,11.98,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FEG1Y82AJ,2022-09-06 11:05:25,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.87,8,383193,,,,17.59,17.38,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F4H1Y82AD,2022-09-06 11:05:25,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.46,3,389725,,,,16.05,16.31,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730F221Y82A0,2022-09-06 11:05:29,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.29,5,383193,,,,14.10,14.12,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F931Y82AC,2022-09-06 11:05:30,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.36,2,393827,,,,16.98,17.01,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FED1Y82AM,2022-09-06 11:05:31,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.34,2,393827,,,,18.19,18.34,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F5K1Y82A8,2022-09-06 11:05:34,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.97,3,389725,,,,12.92,12.76,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FB41Y82A5,2022-09-06 11:05:45,passed,,Ramp,Everwin,TI,N199,KRS,A2,32.63,2,393827,,,,20.03,19.97,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F4L1Y82AA,2022-09-06 11:05:46,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.67,5,383193,,,,18.71,18.81,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F3D1Y82AL,2022-09-06 11:05:50,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.09,3,389725,,,,19.10,19.11,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FDL1Y82AH,2022-09-06 11:05:50,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.18,5,383193,,,,12.89,12.80,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F181Y82AX,2022-09-06 11:05:52,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.19,2,393827,,,,15.73,16.31,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FHB1Y82AE,2022-09-06 11:05:52,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.84,8,383193,,,,13.50,13.67,LFDG_MEG3_OQC1_07_EPOXY
extrusion_id,EWB23250G0RAB1251,2022-09-06 11:05:53,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.62,3,389725,,,,14.07,14.00,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730FH51Y82AL,2022-09-06 11:06:06,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.88,8,383193,,,,17.59,17.38,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730FAT1Y82AK,2022-09-06 11:06:07,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.44,5,383193,,,,11.98,11.88,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F7B1Y82AA,2022-09-06 11:06:07,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.48,3,389725,,,,16.07,16.32,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730F191Y82AW,2022-09-06 11:06:11,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.27,5,383193,,,,14.09,14.11,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FBV1Y82AE,2022-09-06 11:06:12,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.38,2,393827,,,,18.17,18.33,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F9C1Y82A3,2022-09-06 11:06:15,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.87,3,389725,,,,12.90,12.53,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730EZW1Y82AG,2022-09-06 11:06:25,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.24,2,393827,,,,17.09,17.12,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FG61Y82AN,2022-09-06 11:06:26,passed,,Ramp,Everwin,TI,N199,KRS,A2,32.62,2,393827,,,,19.98,19.92,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F1H1Y82AN,2022-09-06 11:06:27,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.66,5,383193,,,,18.66,18.76,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730F8M1Y82AX,2022-09-06 11:06:33,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.12,3,389725,,,,19.03,19.04,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730FF31Y82AU,2022-09-06 11:06:33,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.81,8,383193,,,,13.50,13.67,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730FE91Y82AR,2022-09-06 11:06:33,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.19,5,383193,,,,12.87,12.78,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730F8B1Y82A7,2022-09-06 11:06:34,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.67,3,389725,,,,14.06,14.00,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F2E1Y82AN,2022-09-06 11:06:44,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.23,2,393827,,,,15.73,16.31,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FTJ1Y82AB,2022-09-06 11:06:47,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.83,8,383193,,,,17.51,17.30,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730EZT1Y82AK,2022-09-06 11:06:49,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.43,3,389725,,,,15.99,16.27,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730F431Y82AT,2022-09-06 11:06:52,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.29,5,383193,,,,14.03,14.06,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FF01Y82AX,2022-09-06 11:06:54,passed,,Ramp,Everwin,TI,N199,KRS,A1,33.35,2,393827,,,,18.20,18.36,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730F6T1Y82AX,2022-09-06 11:06:56,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.93,3,389725,,,,12.89,12.73,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F7P1Y82AY,2022-09-06 11:07:05,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.44,2,393827,,,,17.09,17.12,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730F0M1Y82AM,2022-09-06 11:07:08,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.67,5,383193,,,,18.66,18.76,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23730FC01Y82A6,2022-09-06 11:07:08,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.29,5,383193,,,,12.11,12.00,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23730FG01Y82AU,2022-09-06 11:07:08,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.68,2,393827,,,,20.00,19.92,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23730FEP1Y82AB,2022-09-06 11:07:14,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.82,8,383193,,,,13.40,13.58,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23730F7C1Y82A9,2022-09-06 11:07:15,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.65,3,389725,,,,14.00,13.94,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23730F0Q1Y82AJ,2022-09-06 11:07:23,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.02,3,389725,,,,19.13,19.13,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23730F751Y82AG,2022-09-06 11:07:24,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.35,2,393827,,,,15.78,16.36,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23730FET1Y82A7,2022-09-06 11:07:28,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.84,8,383193,,,,17.46,17.24,LFDG_MEG3_OQC1_07_EPOXY
