root_serial_type,root_serial,local_time,result,defects,configs.Bin,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,fg-bc-le.items.fg_sn,fg-bc-le.items.station_id,fg-bc-le.items.wip_sn
wip_id,F9F235202BL1Y82A9,2022-09-06 10:20:55,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HD24DX4B,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F235202BL1Y82A9
wip_id,F9F2355018G1Y82AL,2022-09-06 10:20:58,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HE24DX4A,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F2355018G1Y82AL
wip_id,F9F23530FQD1Y82AX,2022-09-06 10:21:05,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HF24DX49,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F23530FQD1Y82AX
wip_id,F9F234508U51Y82A1,2022-09-06 10:21:10,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HG24DX48,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F234508U51Y82A1
wip_id,F9F234708WL1Y82AC,2022-09-06 10:21:12,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HH24DX47,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F234708WL1Y82AC
wip_id,F9F235501S41Y82AC,2022-09-06 10:21:12,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HJ24DX46,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F235501S41Y82AC
wip_id,F9F234600U01Y82AD,2022-09-06 10:21:15,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300HM24DX43,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F234600U01Y82AD
wip_id,F9F235401U71Y82A4,2022-09-06 10:21:15,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HL24DX44,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F235401U71Y82A4
wip_id,F9F23440CA01Y82AP,2022-09-06 10:21:15,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300HK24DX45,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F23440CA01Y82AP
wip_id,F9F232702LZ1Y82A7,2022-09-06 10:21:18,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HN24DX42,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F232702LZ1Y82A7
wip_id,F9F2347097Z1Y82AZ,2022-09-06 10:21:20,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HP24DX41,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F2347097Z1Y82AZ
wip_id,F9F23530GVA1Y82AJ,2022-09-06 10:21:23,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HQ24DX40,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F23530GVA1Y82AJ
wip_id,F9F23460FZR1Y82AS,2022-09-06 10:21:30,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300HR24DX4Z,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23460FZR1Y82AS
wip_id,F9F234406ZH1Y82AB,2022-09-06 10:21:33,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300HT24DX4X,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F234406ZH1Y82AB
wip_id,F9F234506BK1Y82A6,2022-09-06 10:21:33,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300HS24DX4Y,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F234506BK1Y82A6
wip_id,F9F23550ECM1Y82AQ,2022-09-06 10:21:35,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HV24DX4V,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F23550ECM1Y82AQ
wip_id,F9F234708VG1Y82AK,2022-09-06 10:21:35,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HU24DX4W,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F234708VG1Y82AK
wip_id,F9F23520CUN1Y82AE,2022-09-06 10:21:35,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300HW24DX4U,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F23520CUN1Y82AE
wip_id,F9F233208BF1Y82AE,2022-09-06 10:21:37,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HX24DX4T,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F233208BF1Y82AE
wip_id,F9F235504Z01Y82AS,2022-09-06 10:21:41,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300HY24DX4S,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F235504Z01Y82AS
wip_id,F9F229104WM1Y82A7,2022-09-06 10:21:42,passed,,BinB,Ramp,Herchang,TI,N199,Baoti,F9W237300HZ24DX4R,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F229104WM1Y82A7
wip_id,F9F234705991Y82AM,2022-09-06 10:21:49,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300J024DX4M,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F234705991Y82AM
wip_id,F9F235209RS1Y82AN,2022-09-06 10:21:53,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300J124DX4L,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F235209RS1Y82AN
wip_id,F9F234608731Y82AX,2022-09-06 10:21:55,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300J324DX4J,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F234608731Y82AX
wip_id,F9F234705VW1Y82A8,2022-09-06 10:21:55,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300J224DX4K,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F234705VW1Y82A8
wip_id,F9F233706XC1Y82AN,2022-09-06 10:21:56,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300J424DX4H,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F233706XC1Y82AN
wip_id,F9F235603111Y82AK,2022-09-06 10:21:57,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300J524DX4G,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F235603111Y82AK
wip_id,F9F23540EXH1Y82A6,2022-09-06 10:21:57,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300J624DX4F,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F23540EXH1Y82A6
wip_id,F9F233106UZ1Y82AG,2022-09-06 10:22:00,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300J724DX4E,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F233106UZ1Y82AG
wip_id,F9F234702JD1Y82AT,2022-09-06 10:22:06,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300J824DX4D,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F234702JD1Y82AT
wip_id,F9F235102B71Y82AP,2022-09-06 10:22:07,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300J924DX4C,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F235102B71Y82AP
wip_id,F9F23520CVE1Y82AK,2022-09-06 10:22:13,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JA24DX4B,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F23520CVE1Y82AK
wip_id,F9F23470ESB1Y82AT,2022-09-06 10:22:16,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JC24DX49,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F23470ESB1Y82AT
wip_id,F9F234609VS1Y82A9,2022-09-06 10:22:17,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JB24DX4A,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F234609VS1Y82A9
wip_id,F9F23320CWP1Y82AD,2022-09-06 10:22:17,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JD24DX48,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F23320CWP1Y82AD
wip_id,F9F231509QY1Y82AU,2022-09-06 10:22:17,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300JF24DX46,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F231509QY1Y82AU
wip_id,F9F234702TW1Y82AH,2022-09-06 10:22:18,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JE24DX47,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F234702TW1Y82AH
wip_id,F9F235502BG1Y82AA,2022-09-06 10:22:18,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300JG24DX45,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F235502BG1Y82AA
wip_id,F9F23450B5Q1Y82AE,2022-09-06 10:22:27,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300JH24DX44,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23450B5Q1Y82AE
wip_id,F9F23530ANK1Y82A2,2022-09-06 10:22:32,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300JJ24DX43,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F23530ANK1Y82A2
wip_id,F9F234704YZ1Y82AX,2022-09-06 10:22:35,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JK24DX42,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F234704YZ1Y82AX
wip_id,F9F23360F8H1Y82AA,2022-09-06 10:22:36,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300JP24DX4Y,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F23360F8H1Y82AA
wip_id,F9F23440AST1Y82AJ,2022-09-06 10:22:36,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300JM24DX40,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F23440AST1Y82AJ
wip_id,F9F234709661Y82AV,2022-09-06 10:22:36,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300JL24DX41,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F234709661Y82AV
wip_id,F9F235603151Y82AF,2022-09-06 10:22:37,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JQ24DX4X,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F235603151Y82AF
wip_id,F9F235203HJ1Y82AS,2022-09-06 10:22:37,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JN24DX4Z,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F235203HJ1Y82AS
wip_id,F9F234702UR1Y82AK,2022-09-06 10:22:38,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JR24DX4W,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F234702UR1Y82AK
wip_id,F9F2351011U1Y82AZ,2022-09-06 10:22:46,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JS24DX4V,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F2351011U1Y82AZ
wip_id,F9F231309D71Y82AL,2022-09-06 10:22:54,passed,,BinB,Ramp,Herchang,TI,N199,Baoti,F9W237300JU24DX4T,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F231309D71Y82AL
wip_id,F9F235707951Y82AL,2022-09-06 10:22:55,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JV24DX4S,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F235707951Y82AL
wip_id,F9F234102361Y82AH,2022-09-06 10:22:55,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300JT24DX4U,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F234102361Y82AH
wip_id,F9F2355088E1Y82AF,2022-09-06 10:22:56,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JW24DX4R,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F2355088E1Y82AF
wip_id,F9F23540ESG1Y82AN,2022-09-06 10:22:57,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JY24DX4P,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F23540ESG1Y82AN
wip_id,F9F235408P51Y82AE,2022-09-06 10:22:58,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JX24DX4Q,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F235408P51Y82AE
wip_id,F9F23560CJC1Y82AG,2022-09-06 10:22:59,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300JZ24DX4N,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F23560CJC1Y82AG
wip_id,F9F23440HKH1Y82A8,2022-09-06 10:22:59,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300K024DX4J,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F23440HKH1Y82A8
wip_id,F9F23330EWF1Y82AJ,2022-09-06 10:23:04,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300K124DX4H,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23330EWF1Y82AJ
wip_id,F9F235409J41Y82AV,2022-09-06 10:23:13,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300K224DX4G,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F235409J41Y82AV
wip_id,F9F234609781Y82AR,2022-09-06 10:23:15,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300K324DX4F,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F234609781Y82AR
wip_id,F9F23330CYV1Y82A0,2022-09-06 10:23:17,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300K424DX4E,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F23330CYV1Y82A0
wip_id,F9F23460GG71Y82AS,2022-09-06 10:23:17,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300K524DX4D,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F23460GG71Y82AS
wip_id,F9F23450ALP1Y82A5,2022-09-06 10:23:18,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300K624DX4C,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F23450ALP1Y82A5
wip_id,F9F23540ACJ1Y82AY,2022-09-06 10:23:18,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300K724DX4B,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F23540ACJ1Y82AY
wip_id,F9F23540ABH1Y82A2,2022-09-06 10:23:20,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300K824DX4A,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F23540ABH1Y82A2
wip_id,F9F235303X81Y82AT,2022-09-06 10:23:21,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300K924DX49,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F235303X81Y82AT
wip_id,F9F23460GZ91Y82A7,2022-09-06 10:23:24,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KA24DX48,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23460GZ91Y82A7
wip_id,F9F23340C5P1Y82AJ,2022-09-06 10:23:31,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300KB24DX47,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F23340C5P1Y82AJ
wip_id,F9F23550G691Y82AJ,2022-09-06 10:23:36,passed,,BinB,Ramp,Herchang,TI,N199,Baoti,F9W237300KD24DX45,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F23550G691Y82AJ
wip_id,F9F2352059P1Y82A9,2022-09-06 10:23:37,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300KC24DX46,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F2352059P1Y82A9
wip_id,F9F234708K21Y82AV,2022-09-06 10:23:37,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KF24DX43,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F234708K21Y82AV
wip_id,F9F232402AK1Y82AL,2022-09-06 10:23:38,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300KE24DX44,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F232402AK1Y82AL
wip_id,F9F23530E4Z1Y82A4,2022-09-06 10:23:40,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KG24DX42,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F23530E4Z1Y82A4
wip_id,F9F235300DS1Y82AY,2022-09-06 10:23:42,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KH24DX41,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F235300DS1Y82AY
wip_id,F9F234409UG1Y82AQ,2022-09-06 10:23:43,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KJ24DX40,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F234409UG1Y82AQ
wip_id,F9F23520B3M1Y82AP,2022-09-06 10:23:44,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KK24DX4Z,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F23520B3M1Y82AP
wip_id,F9F2353031M1Y82A2,2022-09-06 10:23:50,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KL24DX4Y,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F2353031M1Y82A2
wip_id,F9F2354058V1Y82A4,2022-09-06 10:23:56,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KN24DX4W,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F2354058V1Y82A4
wip_id,F9F23450E931Y82AL,2022-09-06 10:23:57,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KP24DX4V,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F23450E931Y82AL
wip_id,F9F23460ECY1Y82AF,2022-09-06 10:23:58,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KM24DX4X,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F23460ECY1Y82AF
wip_id,F9F23530BGR1Y82AD,2022-09-06 10:23:59,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KQ24DX4U,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F23530BGR1Y82AD
wip_id,F9F23520K9S1Y82AS,2022-09-06 10:24:02,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KS24DX4S,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23520K9S1Y82AS
wip_id,F9F235501GE1Y82AY,2022-09-06 10:24:02,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KR24DX4T,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F235501GE1Y82AY
wip_id,F9F235207JQ1Y82AD,2022-09-06 10:24:04,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KT24DX4R,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F235207JQ1Y82AD
wip_id,F9F235300D81Y82AG,2022-09-06 10:24:06,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KU24DX4Q,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F235300D81Y82AG
wip_id,F9F235408KU1Y82A3,2022-09-06 10:24:17,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KV24DX4P,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F235408KU1Y82A3
wip_id,F9F2334060J1Y82AA,2022-09-06 10:24:18,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300KX24DX4M,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F2334060J1Y82AA
wip_id,F9F2347098W1Y82AZ,2022-09-06 10:24:18,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KW24DX4N,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F2347098W1Y82AZ
wip_id,F9F234604KU1Y82A8,2022-09-06 10:24:20,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300KY24DX4L,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F234604KU1Y82A8
wip_id,F9F23440JLK1Y82A2,2022-09-06 10:24:21,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300KZ24DX4K,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23440JLK1Y82A2
wip_id,F9F235406YG1Y82AC,2022-09-06 10:24:23,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300L024DX4F,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F235406YG1Y82AC
wip_id,F9F23520CDC1Y82A1,2022-09-06 10:24:26,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300L124DX4E,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F23520CDC1Y82A1
wip_id,F9F234507JT1Y82AA,2022-09-06 10:24:29,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300L224DX4D,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F234507JT1Y82AA
wip_id,F9F23540CA01Y82AL,2022-09-06 10:24:30,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300L324DX4C,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F23540CA01Y82AL
wip_id,F9F235602T21Y82A9,2022-09-06 10:24:36,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300L424DX4B,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F235602T21Y82A9
wip_id,F9F234203601Y82AC,2022-09-06 10:24:38,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300L524DX4A,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F234203601Y82AC
wip_id,F9F233305AV1Y82A5,2022-09-06 10:24:39,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300L624DX49,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F233305AV1Y82A5
wip_id,F9F23450AA51Y82AK,2022-09-06 10:24:40,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300L724DX48,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F23450AA51Y82AK
wip_id,F9F23520B4W1Y82AB,2022-09-06 10:24:40,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300L824DX47,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23520B4W1Y82AB
wip_id,F9F235709F01Y82A5,2022-09-06 10:24:43,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300L924DX46,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F235709F01Y82A5
wip_id,F9F23460CWH1Y82AC,2022-09-06 10:24:46,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300LA24DX45,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F23460CWH1Y82AC
wip_id,F9F23520F4K1Y82AJ,2022-09-06 10:24:47,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300LB24DX44,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F23520F4K1Y82AJ
wip_id,F9F235307FQ1Y82AM,2022-09-06 10:24:53,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300LC24DX43,LFDG_KY-7D2F-OQC1_01_FG-BC-LE,F9F235307FQ1Y82AM
wip_id,F9F23530D3M1Y82AL,2022-09-06 10:24:56,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300LD24DX42,LFDG_KY-7D2F-OQC1_08_FG-BC-LE,F9F23530D3M1Y82AL
wip_id,F9F233403X21Y82A4,2022-09-06 10:24:57,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300LE24DX41,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F233403X21Y82A4
wip_id,F9F234306HR1Y82AJ,2022-09-06 10:24:59,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300LG24DX4Z,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F234306HR1Y82AJ
wip_id,F9F23420FM91Y82AE,2022-09-06 10:25:00,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300LF24DX40,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F23420FM91Y82AE
wip_id,F9F23420J151Y82A7,2022-09-06 10:25:01,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300LH24DX4Y,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F23420J151Y82A7
wip_id,F9F23130J0K1Y82A4,2022-09-06 10:25:04,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300LJ24DX4X,LFDG_KY-7D2F-OQC1_09_FG-BC-LE,F9F23130J0K1Y82A4
wip_id,F9F234302DU1Y82AX,2022-09-06 10:25:06,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300LK24DX4W,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F234302DU1Y82AX
wip_id,F9F234307EK1Y82AY,2022-09-06 10:25:08,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300LL24DX4V,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F234307EK1Y82AY
wip_id,F9F234504EV1Y82AP,2022-09-06 10:25:18,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300LN24DX4T,LFDG_KY-7D2F-OQC1_07_FG-BC-LE,F9F234504EV1Y82AP
wip_id,F9F23470DJF1Y82AE,2022-09-06 10:25:18,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300LM24DX4U,LFDG_KY-7D2F-OQC1_05_FG-BC-LE,F9F23470DJF1Y82AE
wip_id,F9F233108RH1Y82A5,2022-09-06 10:25:20,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300LP24DX4S,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F233108RH1Y82A5
wip_id,F9F235300E41Y82AH,2022-09-06 10:25:21,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300LQ24DX4R,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F235300E41Y82AH
wip_id,F9F234609EE1Y82AY,2022-09-06 10:25:24,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300LR24DX4Q,LFDG_KY-7D2F-OQC1_10_FG-BC-LE,F9F234609EE1Y82AY
wip_id,F9F234306FY1Y82AH,2022-09-06 10:25:30,passed,,BinB,Ramp,Everwin,TI,N199,KRS,F9W237300LS24DX4P,LFDG_KY-7D2F-OQC1_02_FG-BC-LE,F9F234306FY1Y82AH
wip_id,F9F23460F3A1Y82AV,2022-09-06 10:25:41,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300LU24DX4M,LFDG_KY-7D2F-OQC1_03_FG-BC-LE,F9F23460F3A1Y82AV
wip_id,F9F233200FS1Y82AZ,2022-09-06 10:25:42,passed,,BinB,Ramp,Everwin,TI,N199,Baoti,F9W237300LV24DX4L,LFDG_KY-7D2F-OQC1_06_FG-BC-LE,F9F233200FS1Y82AZ
