root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.DOE,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,im.Pressure_025s,im.Pressure_08s,im.Pressure_18s,im.Temperature1_7s,im.Temperature2_7s,im.insight.test_attributes.test_result,im.insight.test_attributes.uut_start,im.insight.test_attributes.uut_stop,im.insight.test_station_attributes.fixture_id,im.insight.test_station_attributes.head_id,im.insight.test_station_attributes.line_id,im.insight.test_station_attributes.machine_id,im.insight.test_station_attributes.software_name,im.insight.test_station_attributes.software_version,im.insight.test_station_attributes.station_id,im.insight.uut_attributes.bin,im.insight.uut_attributes.cavity,im.insight.uut_attributes.resin_batch
wip_id,F9F23750E7L1Y82A0,2022-09-06 18:17:31,passed,,Ramp,,Everwin,TI,N199,Baoti,1303.71,1180.67,1091.67,186.66,173.46,pass,2022-09-06 18:12:16,2022-09-06 18:12:46,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237506G71Y82AU,2022-09-06 18:17:32,passed,,Ramp,,Everwin,TI,N199,Baoti,1078.02,969.34,994.21,182.91,185.72,pass,2022-09-06 18:16:52,2022-09-06 18:17:22,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F237506CX1Y82AG,2022-09-06 18:17:33,passed,,Ramp,,Everwin,TI,N199,Baoti,1591.38,1402.28,1251.02,190.4,178.82,pass,2022-09-06 18:16:52,2022-09-06 18:17:22,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237503521Y82A1,2022-09-06 18:18:00,passed,,Ramp,,Everwin,TI,N199,Baoti,1271.04,1183.43,1162.91,191.8,188.1,pass,2022-09-06 18:17:22,2022-09-06 18:17:52,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB233413F4AB125K,2022-09-06 18:18:00,passed,,Ramp,,Everwin,TI,N199,Baoti,1322.94,1151.02,1029.97,172.24,190.39,pass,2022-09-06 18:17:22,2022-09-06 18:17:52,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F2375038K1Y82A9,2022-09-06 18:18:05,passed,,Ramp,,Everwin,TI,N199,Baoti,1499.04,1173.15,1116.51,180.64,176.1,pass,2022-09-06 18:12:51,2022-09-06 18:13:21,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237504MS1Y82AW,2022-09-06 18:18:06,passed,,Ramp,,Everwin,TI,N199,Baoti,1356.3,1163.36,1129.54,186.57,171.37,pass,2022-09-06 18:12:51,2022-09-06 18:13:21,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237603PQ1Y82AS,2022-09-06 18:18:06,passed,,Ramp,,Everwin,TI,N199,Baoti,1209.41,1044.65,1054.18,186.79,185.43,pass,2022-09-06 18:12:04,2022-09-06 18:12:34,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F2376040M1Y82AV,2022-09-06 18:18:06,passed,,Ramp,,Everwin,TI,N199,Baoti,1307.27,1094.35,999.95,191.03,181.18,pass,2022-09-06 18:12:04,2022-09-06 18:12:34,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F2376027Z1Y82AY,2022-09-06 18:18:07,passed,,Ramp,,Everwin,TI,N199,Baoti,1087.11,1035.84,1068.55,182.92,185.48,pass,2022-09-06 18:17:27,2022-09-06 18:17:57,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F237506DP1Y82AM,2022-09-06 18:18:07,passed,,Ramp,,Everwin,TI,N199,Baoti,1675.48,1329.4,1087.72,190.31,179.95,pass,2022-09-06 18:17:27,2022-09-06 18:17:57,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F23750A761Y82AJ,2022-09-06 18:18:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1307.26,1192.36,1121.41,194.58,188.72,pass,2022-09-06 18:17:56,2022-09-06 18:18:26,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237504191Y82A5,2022-09-06 18:18:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1494.14,1168.4,988.68,173.61,188.43,pass,2022-09-06 18:17:56,2022-09-06 18:18:26,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237603SC1Y82AV,2022-09-06 18:18:40,passed,,Ramp,,Everwin,TI,N199,Baoti,1281.56,1114.66,1093.17,188.32,188.16,pass,2022-09-06 18:12:38,2022-09-06 18:13:08,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F2375084F1Y82AL,2022-09-06 18:18:40,passed,,Ramp,,Everwin,TI,N199,Baoti,1356.87,1069.09,1053.7,180.66,172.95,pass,2022-09-06 18:13:25,2022-09-06 18:13:55,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237502UR1Y82AC,2022-09-06 18:18:41,passed,,Ramp,,Everwin,TI,N199,Baoti,1270.11,1142.01,1134.43,186.39,170.02,pass,2022-09-06 18:13:25,2022-09-06 18:13:55,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F23750D0Q1Y82AJ,2022-09-06 18:18:42,passed,,Ramp,,Everwin,TI,N199,Baoti,1123.88,1020.01,1000.35,182.64,185.25,pass,2022-09-06 18:18:01,2022-09-06 18:18:31,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F237600931Y82AQ,2022-09-06 18:18:42,passed,,Ramp,,Everwin,TI,N199,Baoti,1600.93,1399.48,1234.36,190.6,178.92,pass,2022-09-06 18:18:01,2022-09-06 18:18:31,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F23750A0V1Y82AG,2022-09-06 18:19:09,passed,,Ramp,,Everwin,TI,N199,Baoti,1276.9,1167.22,1098.24,194.45,188.72,pass,2022-09-06 18:18:31,2022-09-06 18:19:01,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237508D31Y82A5,2022-09-06 18:19:09,passed,,Ramp,,Everwin,TI,N199,Baoti,1592.52,1217.73,924.72,175.35,188.73,pass,2022-09-06 18:18:31,2022-09-06 18:19:01,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237603UP1Y82AC,2022-09-06 18:19:13,passed,,Ramp,,Everwin,TI,N199,Baoti,1273.62,1097.98,1049.72,189.09,188.75,pass,2022-09-06 18:13:11,2022-09-06 18:13:41,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237603SQ1Y82AH,2022-09-06 18:19:13,passed,,Ramp,,Everwin,TI,N199,Baoti,1334.97,929.91,838.08,193.66,183.43,pass,2022-09-06 18:13:11,2022-09-06 18:13:41,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237508E11Y82A4,2022-09-06 18:19:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1533.23,1298.07,1199.78,180.25,174.26,pass,2022-09-06 18:14:00,2022-09-06 18:14:30,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F23750BJB1Y82AD,2022-09-06 18:19:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1262.06,1090.07,1084.82,186.23,169.2,pass,2022-09-06 18:14:00,2022-09-06 18:14:30,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
extrusion_id,EWB23323Q7XAC125Q,2022-09-06 18:19:45,passed,,Ramp,,Everwin,TI,N199,Baoti,1278.12,1169.63,1091.53,197.0,189.13,pass,2022-09-06 18:19:07,2022-09-06 18:19:37,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237508BZ1Y82AF,2022-09-06 18:19:45,passed,,Ramp,,Everwin,TI,N199,Baoti,1556.22,1226.96,959.95,176.61,188.76,pass,2022-09-06 18:19:07,2022-09-06 18:19:37,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237603WA1Y82AK,2022-09-06 18:19:47,passed,,Ramp,,Everwin,TI,N199,Baoti,1335.1,1159.63,1143.09,189.09,189.04,pass,2022-09-06 18:13:45,2022-09-06 18:14:15,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237603TA1Y82AU,2022-09-06 18:19:47,passed,,Ramp,,Everwin,TI,N199,Baoti,1343.63,1120.43,972.09,194.05,183.6,pass,2022-09-06 18:13:45,2022-09-06 18:14:15,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F2375052X1Y82AD,2022-09-06 18:19:49,passed,,Ramp,,Everwin,TI,N199,Baoti,1437.08,1208.11,1145.79,180.57,176.1,pass,2022-09-06 18:14:34,2022-09-06 18:15:04,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F2375041E1Y82A0,2022-09-06 18:19:49,passed,,Ramp,,Everwin,TI,N199,Baoti,1231.64,1116.56,1104.15,186.54,169.8,pass,2022-09-06 18:14:34,2022-09-06 18:15:04,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F2376029G1Y82A9,2022-09-06 18:19:52,passed,,Ramp,,Everwin,TI,N199,Baoti,1116.45,1019.07,998.98,179.62,181.66,pass,2022-09-06 18:19:12,2022-09-06 18:19:42,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F23750A3M1Y82AF,2022-09-06 18:19:52,passed,,Ramp,,Everwin,TI,N199,Baoti,1568.74,1320.41,1188.44,186.92,178.57,pass,2022-09-06 18:19:12,2022-09-06 18:19:42,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
extrusion_id,EWB23340QW6AC125M,2022-09-06 18:20:20,passed,,Ramp,,Everwin,TI,N199,Baoti,1307.42,1213.28,1193.94,198.19,189.36,pass,2022-09-06 18:19:41,2022-09-06 18:20:11,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237503681Y82AS,2022-09-06 18:20:20,passed,,Ramp,,Everwin,TI,N199,Baoti,1480.51,1191.48,999.17,174.87,189.26,pass,2022-09-06 18:19:41,2022-09-06 18:20:11,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237603U91Y82AS,2022-09-06 18:20:20,passed,,Ramp,,Everwin,TI,N199,Baoti,1119.82,952.23,985.4,189.18,187.89,pass,2022-09-06 18:14:18,2022-09-06 18:14:48,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237603UK1Y82AG,2022-09-06 18:20:20,passed,,Ramp,,Everwin,TI,N199,Baoti,1330.16,856.26,731.98,194.07,184.59,pass,2022-09-06 18:14:18,2022-09-06 18:14:48,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F2375084L1Y82AF,2022-09-06 18:20:24,passed,,Ramp,,Everwin,TI,N199,Baoti,1390.36,1200.51,1145.63,181.07,175.41,pass,2022-09-06 18:15:09,2022-09-06 18:15:39,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237502QY1Y82AH,2022-09-06 18:20:24,passed,,Ramp,,Everwin,TI,N199,Baoti,1301.66,1139.6,1156.58,185.93,169.95,pass,2022-09-06 18:15:09,2022-09-06 18:15:39,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237508971Y82AD,2022-09-06 18:20:27,passed,,Ramp,,Everwin,TI,N199,Baoti,1188.52,1108.11,1096.3,180.93,185.17,pass,2022-09-06 18:19:47,2022-09-06 18:20:17,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F237600EG1Y82AW,2022-09-06 18:20:27,passed,,Ramp,,Everwin,TI,N199,Baoti,1638.67,1356.96,1220.43,188.83,179.2,pass,2022-09-06 18:19:47,2022-09-06 18:20:17,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237603WS1Y82A3,2022-09-06 18:20:54,passed,,Ramp,,Everwin,TI,N199,Baoti,1312.12,1164.18,1171.53,189.26,190.93,pass,2022-09-06 18:14:51,2022-09-06 18:15:21,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
extrusion_id,EWB233350Q0AB125N,2022-09-06 18:20:54,passed,,Ramp,,Everwin,TI,N199,Baoti,1295.84,1184.98,1134.38,194.83,189.5,pass,2022-09-06 18:20:15,2022-09-06 18:20:45,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237603ST1Y82AE,2022-09-06 18:20:54,passed,,Ramp,,Everwin,TI,N199,Baoti,1384.02,1145.77,1024.83,194.6,186.44,pass,2022-09-06 18:14:51,2022-09-06 18:15:21,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237503751Y82AS,2022-09-06 18:20:54,passed,,Ramp,,Everwin,TI,N199,Baoti,1513.21,1269.53,1048.59,172.93,192.19,pass,2022-09-06 18:20:15,2022-09-06 18:20:45,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F2375069R1Y82AX,2022-09-06 18:21:00,passed,,Ramp,,Everwin,TI,N199,Baoti,1473.83,1230.44,1161.09,180.64,176.17,pass,2022-09-06 18:15:45,2022-09-06 18:16:15,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
extrusion_id,EWB23263LDPAD125G,2022-09-06 18:21:00,passed,,Ramp,,Everwin,TI,N199,Baoti,1285.1,1028.96,1027.88,186.48,172.34,pass,2022-09-06 18:15:45,2022-09-06 18:16:15,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F23750EGT1Y82A0,2022-09-06 18:21:02,passed,,Ramp,,Everwin,TI,N199,Baoti,1117.92,1000.66,992.1,181.48,186.01,pass,2022-09-06 18:20:21,2022-09-06 18:20:51,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F23750EG71Y82AL,2022-09-06 18:21:02,passed,,Ramp,,Everwin,TI,N199,Baoti,1637.7,1349.34,1164.61,189.56,180.32,pass,2022-09-06 18:20:21,2022-09-06 18:20:51,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237603V31Y82AV,2022-09-06 18:21:27,passed,,Ramp,,Everwin,TI,N199,Baoti,1260.7,1188.81,1190.22,189.96,191.13,pass,2022-09-06 18:15:25,2022-09-06 18:15:55,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237603TW1Y82A8,2022-09-06 18:21:27,passed,,Ramp,,Everwin,TI,N199,Baoti,1363.88,1132.17,1020.75,194.84,183.99,pass,2022-09-06 18:15:25,2022-09-06 18:15:55,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F2375035S1Y82AB,2022-09-06 18:21:28,passed,,Ramp,,Everwin,TI,N199,Baoti,1238.41,1134.89,1142.78,191.25,188.8,pass,2022-09-06 18:20:50,2022-09-06 18:21:20,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F2375041H1Y82AX,2022-09-06 18:21:28,passed,,Ramp,,Everwin,TI,N199,Baoti,1463.12,1193.75,1043.26,168.79,188.42,pass,2022-09-06 18:20:50,2022-09-06 18:21:20,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237502UH1Y82AL,2022-09-06 18:21:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1376.52,1044.04,973.03,180.87,175.62,pass,2022-09-06 18:16:20,2022-09-06 18:16:50,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237507371Y82AY,2022-09-06 18:21:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1274.1,1103.69,1081.65,186.42,170.13,pass,2022-09-06 18:16:20,2022-09-06 18:16:50,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237508F21Y82A0,2022-09-06 18:21:36,passed,,Ramp,,Everwin,TI,N199,Baoti,1139.66,1062.86,1050.07,182.16,185.11,pass,2022-09-06 18:20:56,2022-09-06 18:21:26,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F2375041M1Y82AT,2022-09-06 18:21:37,passed,,Ramp,,Everwin,TI,N199,Baoti,1605.0,1311.98,1099.38,189.74,179.03,pass,2022-09-06 18:20:56,2022-09-06 18:21:26,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F2376041S1Y82AM,2022-09-06 18:22:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1341.52,1168.17,1155.5,189.02,189.17,pass,2022-09-06 18:15:58,2022-09-06 18:16:28,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237603X81Y82AJ,2022-09-06 18:22:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1320.51,1108.87,1038.31,194.42,183.33,pass,2022-09-06 18:15:58,2022-09-06 18:16:28,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237506H91Y82AP,2022-09-06 18:22:03,passed,,Ramp,,Everwin,TI,N199,Baoti,1248.74,1157.41,1144.83,190.4,188.75,pass,2022-09-06 18:21:24,2022-09-06 18:21:54,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F2375036P1Y82AB,2022-09-06 18:22:03,passed,,Ramp,,Everwin,TI,N199,Baoti,1473.62,1238.82,1087.22,171.2,188.31,pass,2022-09-06 18:21:24,2022-09-06 18:21:54,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23750E8L1Y82AX,2022-09-06 18:22:09,passed,,Ramp,,Everwin,TI,N199,Baoti,1471.77,1249.66,1223.02,180.73,172.71,pass,2022-09-06 18:16:54,2022-09-06 18:17:24,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237507ZC1Y82A5,2022-09-06 18:22:09,passed,,Ramp,,Everwin,TI,N199,Baoti,1338.78,1269.08,1254.4,185.76,170.51,pass,2022-09-06 18:16:54,2022-09-06 18:17:24,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237504641Y82AV,2022-09-06 18:22:11,passed,,Ramp,,Everwin,TI,N199,Baoti,1164.5,1063.67,1029.95,182.34,185.37,pass,2022-09-06 18:21:31,2022-09-06 18:22:01,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F237508QR1Y82AJ,2022-09-06 18:22:11,passed,,Ramp,,Everwin,TI,N199,Baoti,1636.14,1375.84,1184.78,189.72,179.07,pass,2022-09-06 18:21:31,2022-09-06 18:22:01,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237603W61Y82AP,2022-09-06 18:22:34,passed,,Ramp,,Everwin,TI,N199,Baoti,1277.14,1164.66,1170.38,189.41,186.87,pass,2022-09-06 18:16:32,2022-09-06 18:17:02,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237603VM1Y82AB,2022-09-06 18:22:34,passed,,Ramp,,Everwin,TI,N199,Baoti,1361.87,1168.13,1087.7,194.05,183.18,pass,2022-09-06 18:16:32,2022-09-06 18:17:02,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237508CR1Y82AL,2022-09-06 18:22:37,passed,,Ramp,,Everwin,TI,N199,Baoti,1300.1,1214.05,1207.6,193.57,188.64,pass,2022-09-06 18:21:59,2022-09-06 18:22:29,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F2375040H1Y82A0,2022-09-06 18:22:38,passed,,Ramp,,Everwin,TI,N199,Baoti,1447.77,1132.82,994.46,174.08,188.69,pass,2022-09-06 18:21:59,2022-09-06 18:22:29,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23750BDG1Y82AP,2022-09-06 18:22:44,passed,,Ramp,,Everwin,TI,N199,Baoti,1406.92,1177.69,1126.06,179.51,175.05,pass,2022-09-06 18:17:29,2022-09-06 18:17:59,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237500B31Y82AK,2022-09-06 18:22:44,passed,,Ramp,,Everwin,TI,N199,Baoti,1266.88,1103.7,1102.46,186.36,170.29,pass,2022-09-06 18:17:29,2022-09-06 18:17:59,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F23750CPQ1Y82AJ,2022-09-06 18:22:46,passed,,Ramp,,Everwin,TI,N199,Baoti,1169.03,1101.78,1083.75,182.14,186.14,pass,2022-09-06 18:22:06,2022-09-06 18:22:36,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F2375042B1Y82A0,2022-09-06 18:22:46,passed,,Ramp,,Everwin,TI,N199,Baoti,1620.65,1352.54,1132.22,189.83,179.51,pass,2022-09-06 18:22:06,2022-09-06 18:22:36,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237603VJ1Y82AE,2022-09-06 18:23:07,passed,,Ramp,,Everwin,TI,N199,Baoti,1218.17,1079.77,1085.68,189.17,188.49,pass,2022-09-06 18:17:05,2022-09-06 18:17:35,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237603SX1Y82AA,2022-09-06 18:23:07,passed,,Ramp,,Everwin,TI,N199,Baoti,1361.66,1161.68,1073.59,194.02,184.0,pass,2022-09-06 18:17:05,2022-09-06 18:17:35,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F23750AFF1Y82AK,2022-09-06 18:23:14,passed,,Ramp,,Everwin,TI,N199,Baoti,1283.83,1193.07,1178.36,200.52,207.27,pass,2022-09-06 18:22:35,2022-09-06 18:23:05,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB233350R1AB125J,2022-09-06 18:23:14,passed,,Ramp,,Everwin,TI,N199,Baoti,1470.83,1099.87,830.52,182.09,189.86,pass,2022-09-06 18:22:35,2022-09-06 18:23:05,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237506VQ1Y82A6,2022-09-06 18:23:18,passed,,Ramp,,Everwin,TI,N199,Baoti,1454.47,1110.51,1045.64,180.54,175.85,pass,2022-09-06 18:18:03,2022-09-06 18:18:33,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237500CS1Y82AT,2022-09-06 18:23:19,passed,,Ramp,,Everwin,TI,N199,Baoti,1351.24,1211.26,1224.01,186.57,172.72,pass,2022-09-06 18:18:03,2022-09-06 18:18:33,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F23750CQ71Y82AY,2022-09-06 18:23:22,passed,,Ramp,,Everwin,TI,N199,Baoti,1179.59,1123.94,1114.91,182.12,184.84,pass,2022-09-06 18:22:41,2022-09-06 18:23:11,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F23750B9P1Y82AU,2022-09-06 18:23:22,passed,,Ramp,,Everwin,TI,N199,Baoti,1603.49,1268.63,1001.85,189.82,180.12,pass,2022-09-06 18:22:41,2022-09-06 18:23:11,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
wip_id,F9F237603X11Y82AR,2022-09-06 18:23:41,passed,,Ramp,,Everwin,TI,N199,Baoti,1222.81,1112.18,1102.37,189.16,186.71,pass,2022-09-06 18:17:39,2022-09-06 18:18:09,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F2376041Q1Y82AP,2022-09-06 18:23:41,passed,,Ramp,,Everwin,TI,N199,Baoti,1369.22,1018.67,915.11,193.96,182.76,pass,2022-09-06 18:17:39,2022-09-06 18:18:09,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237507SM1Y82AH,2022-09-06 18:23:48,passed,,Ramp,,Everwin,TI,N199,Baoti,1299.28,1208.68,1161.88,198.29,190.11,pass,2022-09-06 18:23:09,2022-09-06 18:23:39,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F2375043X1Y82AB,2022-09-06 18:23:48,passed,,Ramp,,Everwin,TI,N199,Baoti,1571.96,1218.31,949.07,176.29,189.83,pass,2022-09-06 18:23:09,2022-09-06 18:23:39,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23750B7L1Y82A3,2022-09-06 18:23:53,passed,,Ramp,,Everwin,TI,N199,Baoti,1461.04,1260.96,1202.04,181.82,174.0,pass,2022-09-06 18:18:38,2022-09-06 18:19:08,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237508E01Y82A5,2022-09-06 18:23:53,passed,,Ramp,,Everwin,TI,N199,Baoti,1271.28,1148.81,1139.07,186.39,171.46,pass,2022-09-06 18:18:38,2022-09-06 18:19:08,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F23750CQW1Y82A9,2022-09-06 18:23:56,passed,,Ramp,,Everwin,TI,N199,Baoti,1089.02,999.3,984.12,183.43,185.58,pass,2022-09-06 18:23:16,2022-09-06 18:23:46,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,1,8000957790
wip_id,F9F2375043J1Y82AQ,2022-09-06 18:23:56,passed,,Ramp,,Everwin,TI,N199,Baoti,1648.07,1294.7,975.39,190.21,180.8,pass,2022-09-06 18:23:16,2022-09-06 18:23:46,,,,,,V20220819,LFDG_MEGA3-OQC1_03_IM,,2,8000957790
extrusion_id,EWB23263RQAAB125T,2022-09-06 18:24:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1271.34,1120.62,1094.92,189.3,187.08,pass,2022-09-06 18:18:12,2022-09-06 18:18:42,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237603VE1Y82AJ,2022-09-06 18:24:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1354.97,948.45,863.06,193.87,182.69,pass,2022-09-06 18:18:12,2022-09-06 18:18:42,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23323X1PAB125A,2022-09-06 18:24:23,passed,,Ramp,,Everwin,TI,N199,Baoti,1289.09,1181.9,1137.16,195.92,190.02,pass,2022-09-06 18:23:44,2022-09-06 18:24:14,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
