root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,2d-bc-le.items.station_id
wip_id,F9F23730EMK1Y82AV,2022-09-06 21:48:55,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730EML1Y82AU,2022-09-06 21:48:55,passed,,Ramp,Everwin,TI,N199,KRS,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730EMM1Y82AT,2022-09-06 21:49:02,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730EMN1Y82AS,2022-09-06 21:49:03,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730EMP1Y82AR,2022-09-06 21:49:04,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730EMQ1Y82AQ,2022-09-06 21:49:04,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730EMS1Y82AN,2022-09-06 21:49:04,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730EMR1Y82AP,2022-09-06 21:49:05,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730EMT1Y82AM,2022-09-06 21:49:08,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730EMU1Y82AL,2022-09-06 21:49:10,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730EMV1Y82AK,2022-09-06 21:49:11,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730EMW1Y82AJ,2022-09-06 21:49:12,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730EMX1Y82AH,2022-09-06 21:49:17,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730EMY1Y82AG,2022-09-06 21:49:17,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730EMZ1Y82AF,2022-09-06 21:49:18,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730EN01Y82AB,2022-09-06 21:49:19,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730EN11Y82AA,2022-09-06 21:49:21,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730EN31Y82A8,2022-09-06 21:49:24,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730EN21Y82A9,2022-09-06 21:49:24,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730EN41Y82A7,2022-09-06 21:49:28,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730EN51Y82A6,2022-09-06 21:49:29,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730EN61Y82A5,2022-09-06 21:49:30,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730EN71Y82A4,2022-09-06 21:49:32,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730EN81Y82A3,2022-09-06 21:49:33,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730EN91Y82A2,2022-09-06 21:49:34,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730ENA1Y82A1,2022-09-06 21:49:35,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730ENB1Y82A0,2022-09-06 21:49:41,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730ENC1Y82AZ,2022-09-06 21:49:42,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730END1Y82AY,2022-09-06 21:49:45,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730ENE1Y82AX,2022-09-06 21:49:46,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730ENF1Y82AW,2022-09-06 21:49:46,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730ENG1Y82AV,2022-09-06 21:49:46,passed,,Ramp,Everwin,TI,N199,KRS,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730ENH1Y82AU,2022-09-06 21:49:48,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730ENJ1Y82AT,2022-09-06 21:49:49,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730ENK1Y82AS,2022-09-06 21:49:49,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730ENL1Y82AR,2022-09-06 21:49:50,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730ENM1Y82AQ,2022-09-06 21:49:55,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730ENN1Y82AP,2022-09-06 21:49:59,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730ENP1Y82AN,2022-09-06 21:50:01,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730ENQ1Y82AM,2022-09-06 21:50:01,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730ENR1Y82AL,2022-09-06 21:50:02,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730ENS1Y82AK,2022-09-06 21:50:03,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730ENT1Y82AJ,2022-09-06 21:50:05,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730ENU1Y82AH,2022-09-06 21:50:06,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730ENV1Y82AG,2022-09-06 21:50:07,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730ENW1Y82AF,2022-09-06 21:50:08,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730ENX1Y82AE,2022-09-06 21:50:15,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730ENY1Y82AD,2022-09-06 21:50:16,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730EP01Y82A8,2022-09-06 21:50:16,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730ENZ1Y82AC,2022-09-06 21:50:16,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730EP11Y82A7,2022-09-06 21:50:17,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730EP21Y82A6,2022-09-06 21:50:19,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730EP31Y82A5,2022-09-06 21:50:21,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730EP41Y82A4,2022-09-06 21:50:22,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730EP51Y82A3,2022-09-06 21:50:22,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730EP61Y82A2,2022-09-06 21:50:24,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730EP71Y82A1,2022-09-06 21:50:30,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730EP81Y82A0,2022-09-06 21:50:31,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730EP91Y82AZ,2022-09-06 21:50:32,passed,,Ramp,Everwin,TI,N199,KRS,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730EPA1Y82AY,2022-09-06 21:50:33,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730EPB1Y82AX,2022-09-06 21:50:34,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730EPC1Y82AW,2022-09-06 21:50:34,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730EPD1Y82AV,2022-09-06 21:50:35,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730EPE1Y82AU,2022-09-06 21:50:36,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730EPF1Y82AT,2022-09-06 21:50:37,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730EPG1Y82AS,2022-09-06 21:50:41,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730EPH1Y82AR,2022-09-06 21:50:43,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730EPJ1Y82AQ,2022-09-06 21:50:45,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730EPK1Y82AP,2022-09-06 21:50:49,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730EPL1Y82AN,2022-09-06 21:50:49,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730EPM1Y82AM,2022-09-06 21:50:50,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730EPN1Y82AL,2022-09-06 21:50:50,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730EPP1Y82AK,2022-09-06 21:50:50,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730EPQ1Y82AJ,2022-09-06 21:50:51,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730EPR1Y82AH,2022-09-06 21:50:51,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730EPS1Y82AG,2022-09-06 21:50:57,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730EPT1Y82AF,2022-09-06 21:50:59,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730EPU1Y82AE,2022-09-06 21:51:03,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730EPV1Y82AD,2022-09-06 21:51:03,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730EPW1Y82AC,2022-09-06 21:51:04,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730EPX1Y82AB,2022-09-06 21:51:06,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730EPY1Y82AA,2022-09-06 21:51:06,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730EQ01Y82A5,2022-09-06 21:51:07,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730EPZ1Y82A9,2022-09-06 21:51:07,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730EQ11Y82A4,2022-09-06 21:51:11,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730EQ21Y82A3,2022-09-06 21:51:14,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730EQ41Y82A1,2022-09-06 21:51:18,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730EQ31Y82A2,2022-09-06 21:51:18,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730EQ51Y82A0,2022-09-06 21:51:20,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730EQ61Y82AZ,2022-09-06 21:51:20,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730EQ71Y82AY,2022-09-06 21:51:23,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730EQ81Y82AX,2022-09-06 21:51:24,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730EQ91Y82AW,2022-09-06 21:51:24,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730EQA1Y82AV,2022-09-06 21:51:25,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730EQB1Y82AU,2022-09-06 21:51:29,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730EQC1Y82AT,2022-09-06 21:51:31,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730EQD1Y82AS,2022-09-06 21:51:34,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730EQE1Y82AR,2022-09-06 21:51:34,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730EQF1Y82AQ,2022-09-06 21:51:35,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730EQG1Y82AP,2022-09-06 21:51:37,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730EQJ1Y82AM,2022-09-06 21:51:38,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730EQH1Y82AN,2022-09-06 21:51:38,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730EQK1Y82AL,2022-09-06 21:51:40,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730EQL1Y82AK,2022-09-06 21:51:43,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730EQM1Y82AJ,2022-09-06 21:51:47,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730EQP1Y82AG,2022-09-06 21:51:51,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730EQN1Y82AH,2022-09-06 21:51:51,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730EQQ1Y82AF,2022-09-06 21:51:51,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730EQR1Y82AE,2022-09-06 21:51:52,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730EQS1Y82AD,2022-09-06 21:51:52,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730EQT1Y82AC,2022-09-06 21:51:54,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730EQU1Y82AB,2022-09-06 21:51:54,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730EQV1Y82AA,2022-09-06 21:51:56,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730EQW1Y82A9,2022-09-06 21:52:04,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730EQX1Y82A8,2022-09-06 21:52:05,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730EQY1Y82A7,2022-09-06 21:52:06,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730EQZ1Y82A6,2022-09-06 21:52:08,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730ER01Y82A2,2022-09-06 21:52:08,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730ER11Y82A1,2022-09-06 21:52:08,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730ER21Y82A0,2022-09-06 21:52:08,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730ER31Y82AZ,2022-09-06 21:52:09,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730ER41Y82AY,2022-09-06 21:52:10,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730ER51Y82AX,2022-09-06 21:52:17,passed,,Ramp,Everwin,TI,N199,KRS,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730ER61Y82AW,2022-09-06 21:52:19,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730ER71Y82AV,2022-09-06 21:52:22,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730ER81Y82AU,2022-09-06 21:52:24,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730ER91Y82AT,2022-09-06 21:52:24,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730ERA1Y82AS,2022-09-06 21:52:25,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730ERB1Y82AR,2022-09-06 21:52:26,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730ERC1Y82AQ,2022-09-06 21:52:27,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730ERD1Y82AP,2022-09-06 21:52:31,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730ERE1Y82AN,2022-09-06 21:52:34,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730ERG1Y82AL,2022-09-06 21:52:35,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730ERF1Y82AM,2022-09-06 21:52:35,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730ERH1Y82AK,2022-09-06 21:52:39,passed,,Ramp,Everwin,TI,N199,KRS,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730ERK1Y82AH,2022-09-06 21:52:41,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730ERJ1Y82AJ,2022-09-06 21:52:41,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730ERL1Y82AG,2022-09-06 21:52:41,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730ERM1Y82AF,2022-09-06 21:52:42,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730ERN1Y82AE,2022-09-06 21:52:48,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730ERP1Y82AD,2022-09-06 21:52:50,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730ERQ1Y82AC,2022-09-06 21:52:52,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730ERR1Y82AB,2022-09-06 21:52:52,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730ERS1Y82AA,2022-09-06 21:52:53,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730ERT1Y82A9,2022-09-06 21:52:53,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730ERU1Y82A8,2022-09-06 21:52:54,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730ERV1Y82A7,2022-09-06 21:52:55,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730ERW1Y82A6,2022-09-06 21:52:57,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730ERX1Y82A5,2022-09-06 21:52:59,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730ERY1Y82A4,2022-09-06 21:53:04,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730ERZ1Y82A3,2022-09-06 21:53:05,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730ES01Y82AZ,2022-09-06 21:53:08,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730ES11Y82AY,2022-09-06 21:53:08,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730ES21Y82AX,2022-09-06 21:53:10,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730ES31Y82AW,2022-09-06 21:53:10,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730ES41Y82AV,2022-09-06 21:53:11,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730ES51Y82AU,2022-09-06 21:53:11,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730ES61Y82AT,2022-09-06 21:53:13,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730ES71Y82AS,2022-09-06 21:53:19,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
wip_id,F9F23730ES81Y82AR,2022-09-06 21:53:20,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F23730ES91Y82AQ,2022-09-06 21:53:21,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F23730ESA1Y82AP,2022-09-06 21:53:22,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F23730ESB1Y82AN,2022-09-06 21:53:25,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F23730ESC1Y82AM,2022-09-06 21:53:25,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F23730ESD1Y82AL,2022-09-06 21:53:26,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F23730ESE1Y82AK,2022-09-06 21:53:27,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F23730ESF1Y82AJ,2022-09-06 21:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F23730ESG1Y82AH,2022-09-06 21:53:30,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F23730ESH1Y82AG,2022-09-06 21:53:31,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-011
