root_serial_type,root_serial,local_time,result,defects,configs.Bin,configs.Build,configs.DOE,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,color.Color_A_Star_Volcano,color.Color_B_Star_Volcano,color.Color_L_Star_Volcano,color.insight.test_attributes.test_result,color.insight.test_attributes.unit_serial_number,color.insight.test_attributes.uut_start,color.insight.test_attributes.uut_stop,color.insight.test_station_attributes.fixture_id,color.insight.test_station_attributes.head_id,color.insight.test_station_attributes.line_id,color.insight.test_station_attributes.machine_id,color.insight.test_station_attributes.software_name,color.insight.test_station_attributes.software_version,color.insight.test_station_attributes.station_id,color.insight.uut_attributes.Dot_SN,color.insight.uut_attributes.Trace_SN,color.insight.uut_attributes.bin,color.properties.Bin
wip_id,F9F23530AXP1Y82A5,2022-09-06 14:57:30,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.623,6.98,67.307,pass,F9F23530AXP1Y82A5,2022-09-06 14:56:55,2022-09-06 14:57:30,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530AXP1Y82A5,BinO,BinO
wip_id,F9F235607H81Y82AU,2022-09-06 14:57:30,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.584,7.111,66.149,pass,F9F235607H81Y82AU,2022-09-06 14:56:55,2022-09-06 14:57:30,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235607H81Y82AU,BinB,BinB
wip_id,F9F23420GHP1Y82AB,2022-09-06 11:41:24,passed,,BinB,Ramp,,Everwin,TI,N199,KRS,0.678,7.468,65.52,pass,F9F23420GHP1Y82AB,2022-09-06 11:40:49,2022-09-06 11:41:24,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23420GHP1Y82AB,BinB,BinB
wip_id,F9F234700Q31Y82AM,2022-09-06 14:53:10,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.949,6.766,67.564,pass,F9F234700Q31Y82AM,2022-09-06 14:52:03,2022-09-06 14:53:10,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234700Q31Y82AM,BinO,BinO
wip_id,F9F23540CSB1Y82AV,2022-09-06 11:41:43,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.933,6.246,67.747,pass,F9F23540CSB1Y82AV,2022-09-06 11:41:11,2022-09-06 11:41:43,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23540CSB1Y82AV,BinA,BinA
wip_id,F9F235209AX1Y82AU,2022-09-06 11:41:43,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.935,6.219,66.136,pass,F9F235209AX1Y82AU,2022-09-06 11:41:11,2022-09-06 11:41:43,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235209AX1Y82AU,BinA,BinA
wip_id,F9F23520HYB1Y82A8,2022-09-06 14:57:13,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.948,6.842,67.258,pass,F9F23520HYB1Y82A8,2022-09-06 14:56:36,2022-09-06 14:57:13,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520HYB1Y82A8,BinO,BinO
wip_id,F9F23550CPC1Y82A2,2022-09-06 11:41:43,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.963,6.677,67.4,pass,F9F23550CPC1Y82A2,2022-09-06 11:41:11,2022-09-06 11:41:43,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23550CPC1Y82A2,BinA,BinA
wip_id,F9F235405TS1Y82AJ,2022-09-06 11:41:43,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.941,6.512,66.561,pass,F9F235405TS1Y82AJ,2022-09-06 11:41:11,2022-09-06 11:41:43,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235405TS1Y82AJ,BinA,BinA
wip_id,F9F23470A901Y82AR,2022-09-06 11:41:43,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.963,6.401,67.378,pass,F9F23470A901Y82AR,2022-09-06 11:41:11,2022-09-06 11:41:43,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23470A901Y82AR,BinA,BinA
wip_id,F9F234303DJ1Y82A6,2022-09-06 15:01:02,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.54,6.667,67.964,pass,F9F234303DJ1Y82A6,2022-09-06 15:00:17,2022-09-06 15:01:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234303DJ1Y82A6,BinA,BinA
wip_id,F9F23230GX31Y82AU,2022-09-06 14:55:46,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.6,6.665,65.462,pass,F9F23230GX31Y82AU,2022-09-06 14:55:12,2022-09-06 14:55:46,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23230GX31Y82AU,BinA,BinA
wip_id,F9F234603XT1Y82A8,2022-09-06 14:55:46,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.568,6.472,65.729,pass,F9F234603XT1Y82A8,2022-09-06 14:55:12,2022-09-06 14:55:46,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234603XT1Y82A8,BinA,BinA
wip_id,F9F23540BLX1Y82AU,2022-09-06 14:55:46,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.624,7.389,66.916,pass,F9F23540BLX1Y82AU,2022-09-06 14:55:12,2022-09-06 14:55:46,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23540BLX1Y82AU,BinB,BinB
wip_id,F9F23430CXV1Y82A0,2022-09-06 14:55:46,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.611,7.002,67.913,pass,F9F23430CXV1Y82A0,2022-09-06 14:55:12,2022-09-06 14:55:46,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23430CXV1Y82A0,BinO,BinO
wip_id,F9F236201581Y82A3,2022-09-06 14:55:46,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.612,7.132,66.806,pass,F9F236201581Y82A3,2022-09-06 14:55:12,2022-09-06 14:55:46,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F236201581Y82A3,BinB,BinB
wip_id,F9F23530E7Q1Y82A4,2022-09-06 14:55:46,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.604,7.012,64.901,pass,F9F23530E7Q1Y82A4,2022-09-06 14:55:12,2022-09-06 14:55:46,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530E7Q1Y82A4,BinO,BinO
wip_id,F9F235704VJ1Y82AJ,2022-09-06 11:41:57,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.582,6.644,67.572,pass,F9F235704VJ1Y82AJ,2022-09-06 11:41:24,2022-09-06 11:41:57,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235704VJ1Y82AJ,BinA,BinA
wip_id,F9F23520CL41Y82AN,2022-09-06 11:43:58,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.571,6.458,67.586,pass,F9F23520CL41Y82AN,2022-09-06 11:41:57,2022-09-06 11:43:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520CL41Y82AN,BinA,BinA
wip_id,F9F234506GX1Y82AD,2022-09-06 11:43:58,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.588,6.962,67.124,pass,F9F234506GX1Y82AD,2022-09-06 11:41:57,2022-09-06 11:43:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234506GX1Y82AD,BinO,BinO
wip_id,F9F234703251Y82AE,2022-09-06 11:43:58,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.586,6.712,67.046,pass,F9F234703251Y82AE,2022-09-06 11:41:57,2022-09-06 11:43:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234703251Y82AE,BinO,BinO
wip_id,F9F23550BZQ1Y82AV,2022-09-06 14:57:30,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.618,7.261,66.57,pass,F9F23550BZQ1Y82AV,2022-09-06 14:56:55,2022-09-06 14:57:30,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23550BZQ1Y82AV,BinB,BinB
wip_id,F9F23440CWP1Y82A8,2022-09-06 11:43:58,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.578,6.475,67.632,pass,F9F23440CWP1Y82A8,2022-09-06 11:41:57,2022-09-06 11:43:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23440CWP1Y82A8,BinA,BinA
wip_id,F9F234301D51Y82AM,2022-09-06 11:43:59,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.567,6.404,67.974,pass,F9F234301D51Y82AM,2022-09-06 11:41:57,2022-09-06 11:43:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234301D51Y82AM,BinA,BinA
wip_id,F9F22870C261Y82AT,2022-09-06 11:43:59,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.559,6.32,67.126,pass,F9F22870C261Y82AT,2022-09-06 11:41:57,2022-09-06 11:43:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F22870C261Y82AT,BinA,BinA
wip_id,F9F23520HQF1Y82AU,2022-09-06 11:44:15,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.934,6.317,68.374,pass,F9F23520HQF1Y82AU,2022-09-06 11:41:44,2022-09-06 11:44:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520HQF1Y82AU,BinA,BinA
wip_id,F9F23420HSM1Y82AK,2022-09-06 11:44:15,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.968,6.643,67.468,pass,F9F23420HSM1Y82AK,2022-09-06 11:41:44,2022-09-06 11:44:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23420HSM1Y82AK,BinA,BinA
wip_id,F9F23520E5D1Y82AN,2022-09-06 11:44:15,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.938,6.328,68.086,pass,F9F23520E5D1Y82AN,2022-09-06 11:41:44,2022-09-06 11:44:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520E5D1Y82AN,BinA,BinA
wip_id,F9F235508YB1Y82AE,2022-09-06 11:44:15,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.979,6.486,66.674,pass,F9F235508YB1Y82AE,2022-09-06 11:41:44,2022-09-06 11:44:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235508YB1Y82AE,BinA,BinA
wip_id,F9F235708AY1Y82AP,2022-09-06 11:44:15,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.96,6.476,66.467,pass,F9F235708AY1Y82AP,2022-09-06 11:41:44,2022-09-06 11:44:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235708AY1Y82AP,BinA,BinA
wip_id,F9F23440KWM1Y82A3,2022-09-06 11:44:15,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.946,6.534,67.402,pass,F9F23440KWM1Y82A3,2022-09-06 11:41:44,2022-09-06 11:44:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23440KWM1Y82A3,BinA,BinA
wip_id,F9F2347014C1Y82A3,2022-09-06 11:44:15,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.93,6.264,67.69,pass,F9F2347014C1Y82A3,2022-09-06 11:41:44,2022-09-06 11:44:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2347014C1Y82A3,BinA,BinA
wip_id,F9F235404071Y82AH,2022-09-06 11:44:48,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.956,6.587,68.304,pass,F9F235404071Y82AH,2022-09-06 11:44:15,2022-09-06 11:44:48,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235404071Y82AH,BinA,BinA
wip_id,F9F235600DU1Y82AT,2022-09-06 11:44:48,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.938,6.366,66.516,pass,F9F235600DU1Y82AT,2022-09-06 11:44:15,2022-09-06 11:44:48,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235600DU1Y82AT,BinA,BinA
wip_id,F9F235500PR1Y82A1,2022-09-06 11:44:48,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.981,6.797,67.836,pass,F9F235500PR1Y82A1,2022-09-06 11:44:15,2022-09-06 11:44:48,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235500PR1Y82A1,BinO,BinO
wip_id,F9F235500KM1Y82AH,2022-09-06 11:44:48,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.965,6.557,66.042,pass,F9F235500KM1Y82AH,2022-09-06 11:44:15,2022-09-06 11:44:48,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235500KM1Y82AH,BinA,BinA
wip_id,F9F235403611Y82A6,2022-09-06 11:44:48,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.961,6.414,65.401,pass,F9F235403611Y82A6,2022-09-06 11:44:15,2022-09-06 11:44:48,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235403611Y82A6,BinA,BinA
wip_id,F9F2341030X1Y82A0,2022-09-06 11:44:48,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.962,6.459,66.008,pass,F9F2341030X1Y82A0,2022-09-06 11:44:15,2022-09-06 11:44:48,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2341030X1Y82A0,BinA,BinA
wip_id,F9F235506PA1Y82AA,2022-09-06 11:44:48,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.946,6.202,67.735,pass,F9F235506PA1Y82AA,2022-09-06 11:44:15,2022-09-06 11:44:48,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235506PA1Y82AA,BinA,BinA
wip_id,F9F2347012P1Y82AY,2022-09-06 11:45:02,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.641,7.216,66.672,pass,F9F2347012P1Y82AY,2022-09-06 11:43:59,2022-09-06 11:45:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2347012P1Y82AY,BinB,BinB
wip_id,F9F234606671Y82AY,2022-09-06 11:45:02,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.572,6.599,67.432,pass,F9F234606671Y82AY,2022-09-06 11:43:59,2022-09-06 11:45:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606671Y82AY,BinA,BinA
wip_id,F9F23550AS71Y82A0,2022-09-06 11:45:02,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.626,6.991,67.292,pass,F9F23550AS71Y82A0,2022-09-06 11:43:59,2022-09-06 11:45:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23550AS71Y82A0,BinO,BinO
wip_id,F9F2346060X1Y82AS,2022-09-06 11:45:02,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.566,6.407,67.628,pass,F9F2346060X1Y82AS,2022-09-06 11:43:59,2022-09-06 11:45:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2346060X1Y82AS,BinA,BinA
wip_id,F9F23460BTF1Y82AQ,2022-09-06 11:45:02,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.607,6.824,68.501,pass,F9F23460BTF1Y82AQ,2022-09-06 11:43:59,2022-09-06 11:45:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23460BTF1Y82AQ,BinO,BinO
wip_id,F9F235409KL1Y82AA,2022-09-06 11:45:02,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.621,6.963,66.888,pass,F9F235409KL1Y82AA,2022-09-06 11:43:59,2022-09-06 11:45:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235409KL1Y82AA,BinO,BinO
wip_id,F9F23240DBB1Y82AE,2022-09-06 11:45:02,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.616,7.064,66.024,pass,F9F23240DBB1Y82AE,2022-09-06 11:43:59,2022-09-06 11:45:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23240DBB1Y82AE,BinO,BinO
wip_id,F9F2354027L1Y82AK,2022-09-06 11:45:20,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.973,6.476,66.792,pass,F9F2354027L1Y82AK,2022-09-06 11:44:48,2022-09-06 11:45:20,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2354027L1Y82AK,BinA,BinA
wip_id,F9F234503PN1Y82A4,2022-09-06 14:56:03,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.892,6.212,68.517,pass,F9F234503PN1Y82A4,2022-09-06 14:55:31,2022-09-06 14:56:03,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234503PN1Y82A4,BinA,BinA
wip_id,F9F234605FS1Y82AM,2022-09-06 11:45:20,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.955,6.2,66.852,pass,F9F234605FS1Y82AM,2022-09-06 11:44:48,2022-09-06 11:45:20,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234605FS1Y82AM,BinA,BinA
wip_id,F9F235504NU1Y82AX,2022-09-06 11:45:20,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.956,6.464,67.348,pass,F9F235504NU1Y82AX,2022-09-06 11:44:48,2022-09-06 11:45:20,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235504NU1Y82AX,BinA,BinA
wip_id,F9F23540C3L1Y82AM,2022-09-06 11:45:20,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.948,6.308,68.484,pass,F9F23540C3L1Y82AM,2022-09-06 11:44:48,2022-09-06 11:45:20,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23540C3L1Y82AM,BinA,BinA
wip_id,F9F236103751Y82AZ,2022-09-06 11:45:20,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.957,6.306,66.276,pass,F9F236103751Y82AZ,2022-09-06 11:44:48,2022-09-06 11:45:20,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F236103751Y82AZ,BinA,BinA
wip_id,F9F2346059J1Y82AD,2022-09-06 11:45:20,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.967,6.232,66.694,pass,F9F2346059J1Y82AD,2022-09-06 11:44:48,2022-09-06 11:45:20,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2346059J1Y82AD,BinA,BinA
wip_id,F9F2323072L1Y82A5,2022-09-06 11:49:11,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.62,6.94,65.204,pass,F9F2323072L1Y82A5,2022-09-06 11:48:18,2022-09-06 11:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2323072L1Y82A5,BinO,BinO
wip_id,F9F234605U91Y82AZ,2022-09-06 11:49:11,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.608,6.702,67.08,pass,F9F234605U91Y82AZ,2022-09-06 11:48:18,2022-09-06 11:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234605U91Y82AZ,BinO,BinO
wip_id,F9F233709CM1Y82AZ,2022-09-06 11:49:11,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.58,6.609,67.556,pass,F9F233709CM1Y82AZ,2022-09-06 11:48:18,2022-09-06 11:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F233709CM1Y82AZ,BinA,BinA
wip_id,F9F235704D91Y82A7,2022-09-06 11:49:11,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.572,6.512,67.087,pass,F9F235704D91Y82A7,2022-09-06 11:48:18,2022-09-06 11:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235704D91Y82A7,BinA,BinA
wip_id,F9F2357070N1Y82AW,2022-09-06 11:49:11,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.564,6.484,66.425,pass,F9F2357070N1Y82AW,2022-09-06 11:48:18,2022-09-06 11:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2357070N1Y82AW,BinA,BinA
wip_id,F9F235607TV1Y82AB,2022-09-06 11:49:11,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.589,6.696,66.756,pass,F9F235607TV1Y82AB,2022-09-06 11:48:18,2022-09-06 11:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235607TV1Y82AB,BinA,BinA
wip_id,F9F234700CQ1Y82A2,2022-09-06 11:49:25,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.952,6.59,68.121,pass,F9F234700CQ1Y82A2,2022-09-06 11:48:18,2022-09-06 11:49:25,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234700CQ1Y82A2,BinA,BinA
wip_id,F9F234606MU1Y82A0,2022-09-06 11:49:25,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.924,6.398,67.712,pass,F9F234606MU1Y82A0,2022-09-06 11:48:18,2022-09-06 11:49:25,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606MU1Y82A0,BinA,BinA
wip_id,F9F234700FA1Y82A7,2022-09-06 11:49:25,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.97,6.715,66.997,pass,F9F234700FA1Y82A7,2022-09-06 11:48:18,2022-09-06 11:49:25,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234700FA1Y82A7,BinO,BinO
wip_id,F9F234505C11Y82AN,2022-09-06 11:49:25,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.948,6.318,67.398,pass,F9F234505C11Y82AN,2022-09-06 11:48:18,2022-09-06 11:49:25,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234505C11Y82AN,BinA,BinA
wip_id,F9F234606KQ1Y82AA,2022-09-06 11:49:25,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.918,6.334,68.52,pass,F9F234606KQ1Y82AA,2022-09-06 11:48:18,2022-09-06 11:49:25,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606KQ1Y82AA,BinA,BinA
wip_id,F9F2352024L1Y82AW,2022-09-06 11:49:25,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.974,6.691,67.762,pass,F9F2352024L1Y82AW,2022-09-06 11:48:18,2022-09-06 11:49:25,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2352024L1Y82AW,BinA,BinA
wip_id,F9F235504FJ1Y82AU,2022-09-06 11:49:25,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.996,7.004,66.952,pass,F9F235504FJ1Y82AU,2022-09-06 11:48:18,2022-09-06 11:49:25,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235504FJ1Y82AU,BinO,BinO
wip_id,F9F234700MX1Y82A2,2022-09-06 11:49:44,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.62,7.11,67.081,pass,F9F234700MX1Y82A2,2022-09-06 11:49:11,2022-09-06 11:49:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234700MX1Y82A2,BinB,BinB
wip_id,F9F234606AP1Y82A4,2022-09-06 11:49:44,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.569,6.629,67.566,pass,F9F234606AP1Y82A4,2022-09-06 11:49:11,2022-09-06 11:49:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234606AP1Y82A4,BinA,BinA
wip_id,F9F234701EP1Y82AW,2022-09-06 11:49:44,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.626,7.128,67.128,pass,F9F234701EP1Y82AW,2022-09-06 11:49:11,2022-09-06 11:49:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234701EP1Y82AW,BinB,BinB
wip_id,F9F234607241Y82AC,2022-09-06 11:49:44,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.584,6.715,67.766,pass,F9F234607241Y82AC,2022-09-06 11:49:11,2022-09-06 11:49:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234607241Y82AC,BinO,BinO
wip_id,F9F23530G7M1Y82A5,2022-09-06 11:49:44,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.661,7.066,66.265,pass,F9F23530G7M1Y82A5,2022-09-06 11:49:11,2022-09-06 11:49:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530G7M1Y82A5,BinO,BinO
wip_id,F9F231102LH1Y82AY,2022-09-06 11:49:44,passed,,BinO,Ramp,,Herchang,TI,N199,Baoti,0.626,7.055,67.072,pass,F9F231102LH1Y82AY,2022-09-06 11:49:11,2022-09-06 11:49:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F231102LH1Y82AY,BinO,BinO
wip_id,F9F2353057B1Y82AS,2022-09-06 11:49:44,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.59,6.518,68.443,pass,F9F2353057B1Y82AS,2022-09-06 11:49:11,2022-09-06 11:49:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2353057B1Y82AS,BinA,BinA
wip_id,F9F235401KD1Y82AR,2022-09-06 11:50:02,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,1.02,6.815,65.855,pass,F9F235401KD1Y82AR,2022-09-06 11:49:25,2022-09-06 11:50:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235401KD1Y82AR,BinO,BinO
wip_id,F9F234701QP1Y82A0,2022-09-06 11:50:02,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.969,6.432,67.226,pass,F9F234701QP1Y82A0,2022-09-06 11:49:25,2022-09-06 11:50:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234701QP1Y82A0,BinA,BinA
wip_id,F9F235406KA1Y82AP,2022-09-06 11:50:02,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.97,6.64,67.203,pass,F9F235406KA1Y82AP,2022-09-06 11:49:25,2022-09-06 11:50:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235406KA1Y82AP,BinA,BinA
wip_id,F9F23250D7L1Y82AG,2022-09-06 11:50:02,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.961,6.209,67.31,pass,F9F23250D7L1Y82AG,2022-09-06 11:49:25,2022-09-06 11:50:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23250D7L1Y82AG,BinA,BinA
wip_id,F9F2347026K1Y82AP,2022-09-06 11:50:02,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.993,6.47,65.64,pass,F9F2347026K1Y82AP,2022-09-06 11:49:25,2022-09-06 11:50:02,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2347026K1Y82AP,BinA,BinA
