root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,ano.insight.test_attributes.test_result,ano.insight.test_attributes.uut_start,ano.insight.test_attributes.uut_stop,ano.insight.test_station_attributes.software_name,ano.insight.test_station_attributes.software_version,ano.insight.test_station_attributes.station_id,ano.insight.uut_attributes.ano_tank_id,ano.insight.uut_attributes.cp_tank_id,ano.insight.uut_attributes.dye_tank_id,ano.insight.uut_attributes.fly_bar_id,ano.insight.uut_attributes.fly_bar_locX,ano.insight.uut_attributes.fly_bar_locY,ano.insight.uut_attributes.fly_bar_locZ,ano.insight.uut_attributes.rack_id,ano.insight.uut_attributes.seal_tank_id
wip_id,F9F235505XM1Y82AA,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F2357004T1Y82AL,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235403QH1Y82A4,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F232602JU1Y82AK,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235707Q11Y82AD,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23550FAL1Y82AW,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23570D711Y82AQ,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23550APE1Y82A2,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235703UP1Y82AH,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236205TC1Y82AX,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235706C41Y82AD,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235705LH1Y82AB,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F2356077J1Y82AE,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235301RD1Y82A8,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236204U91Y82AY,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23630BD61Y82A4,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235404RB1Y82A6,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23470BMA1Y82AC,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235305CQ1Y82AY,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235403811Y82A0,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23560EBT1Y82AL,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F2361018B1Y82AS,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235204PN1Y82A3,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236506HZ1Y82A2,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F2356050Q1Y82AX,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23570B5P1Y82AA,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F234600ZG1Y82AG,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235405481Y82A3,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F2355081S1Y82AQ,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235409X11Y82AT,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235208BQ1Y82AZ,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23550BFC1Y82AT,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235505LW1Y82A0,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23520EQC1Y82A0,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235308CM1Y82AY,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236201TN1Y82AR,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235507CZ1Y82AK,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F234401UL1Y82AU,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F2362012W1Y82AQ,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F230604S41Y82AP,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235406JD1Y82AP,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F228405MH1Y82A3,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236307251Y82A8,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236101UC1Y82AZ,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235605R01Y82AE,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23530DNG1Y82A2,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23570BBU1Y82AM,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235609KU1Y82A0,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23560C781Y82AK,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235600UJ1Y82AS,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23630A2G1Y82AU,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23440HK31Y82AN,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F2355044G1Y82AV,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236208V11Y82AZ,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235707ZN1Y82AZ,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F2355095F1Y82AN,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23560CS41Y82A0,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23270FUZ1Y82A4,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236207461Y82A2,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F2357018E1Y82AL,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23620AMZ1Y82AP,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236308NK1Y82A1,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F2363096M1Y82AC,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F231604RS1Y82A1,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23550J8P1Y82AW,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236202PB1Y82AD,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236201GV1Y82AH,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23540DQ61Y82A5,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23470DCM1Y82AS,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23530DBQ1Y82AT,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23430F1K1Y82AV,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235707KE1Y82AF,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235700341Y82AC,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235705WM1Y82AB,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236407M81Y82AF,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235400VL1Y82AP,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F2354070S1Y82AV,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236206001Y82AM,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235504XH1Y82AF,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23540CPC1Y82A3,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23560FH21Y82AS,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F234601KF1Y82AQ,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23550GG01Y82AX,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23450JGU1Y82A4,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236406QA1Y82A5,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236103BL1Y82A6,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F236209N01Y82AL,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F235602EC1Y82A4,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23550B3F1Y82AS,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
wip_id,F9F23530ECX1Y82AG,2022-09-06 14:28:52,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-06 14:28:52,2022-09-06 14:28:52,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220906037,-999,-999,-999,-999,-999
